Customer_Id,Name,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Label,Results
10.42.0.211-104.192.108.27-42241-80-6,,22,Architect,62223.06_,5326.255,7,4,10,3,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",26,13,15.85,2.0,Standard,1230.58,29.83841499,31 Years and 3 Months,Yes,120.35810559999999,,High_spent_Medium_value_payments,572.5574884,0,0
10.42.0.211-10.42.0.1-4847-53-17,Laurentv,22,Architect,62223.06,5326.255,7,4,10,3,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",30,,15.85,7.0,_,1230.58,25.14498398,,Yes,120.35810559999999,118.0754927,High_spent_Small_value_payments,554.1919017000001,1,1
10.42.0.151-10.42.0.1-21446-53-17,Laurentv,22,Architect,62223.06,5326.255,7,4,10,3,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",30,10,15.85,7.0,Standard,1230.58,21.93570739,31 Years and 5 Months,Yes,120.35810559999999,622.5040187,Low_spent_Small_value_payments,79.76337572,0,0
10.42.0.151-10.42.0.1-8481-53-17,Laurentv,22,_______,62223.06,5326.255,7,4,10,3,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",28,13,15.85,7.0,Standard,1230.58,37.76680546,31 Years and 6 Months,Yes,120.35810559999999,205.8138144,!@9#%8,486.45358,0,0
10.42.0.211-52.84.143.103-37748-443-6,Laurentv,22,Architect,62223.06,5326.255,7,4,10,-100,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",30,13,15.85,2539.0,Standard,1230.58,26.17076591,31 Years and 7 Months,Yes,120.35810559999999,128.8551232,High_spent_Large_value_payments,523.4122712000001,0,0
10.42.0.211-10.42.0.1-7333-53-17,Laurentv,22,Architect,62223.06,5326.255,7,4,10,3,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",30,16,15.85,7.0,_,1230.58,40.15148375,31 Years and 8 Months,Yes,120.35810559999999,115.882694,High_spent_Medium_value_payments,546.3847003999999,0,0
10.42.0.211-23.219.23.167-55069-80-6,Laurentv,22,Architect,62223.06,5326.255,7,419,10,3,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",30,12,19.85,7.0,Standard,1230.58,28.51728648,31 Years and 9 Months,Yes,120.35810559999999,242.2317867,High_spent_Small_value_payments,430.0356078,0,0
10.42.0.151-106.39.169.66-43577-80-6,Laurentv,22,Architect,62223.06,5326.255,7,4,10,3,"Debt Consolidation Loan, Home Equity Loan, and Mortgage Loan",30,13,19.85,,_,1230.58,33.57420139,,Yes,120.35810559999999,571.4290668,Low_spent_Small_value_payments,130.83832759999999,1,1
172.217.3.110-10.42.0.211-443-46700-6,Sarahy,44,Journalist,14976.45_,1495.0375,7,6,16,0,,29,20,14.21,3.0,Standard,69.51,22.29762931,27 Years and 5 Months,Yes,0.0,__10000__,Low_spent_Small_value_payments,260.16844469999995,1,1
10.42.0.211-27.221.28.142-41063-80-6,Sarahy,44,Journalist,14976.45_,1495.0375,7,6,16,0,,29,20,14.21,3.0,_,69.51,31.93024498,27 Years and 6 Months,Yes,0.0,73.17422018,Low_spent_Small_value_payments,366.3295298,0,0
157.240.18.15-10.42.0.211-443-57776-6,Sarahy,44,Journalist,14976.45,1495.0375,7,6,16,0,,29,23,14.21,3.0,Standard,69.51,41.02731558,27 Years and 7 Months,Yes,0.0,132.1415204,Low_spent_Medium_value_payments,297.36222960000003,0,0
157.240.18.15-10.42.0.211-443-54392-6,Sarahy,44,Journalist,14976.45,1495.0375,7,6,16,0,,29,,14.21,3.0,Standard,69.51,35.48786025,27 Years and 8 Months,Yes,0.0,154.1041189,Low_spent_Small_value_payments,285.3996311,0,0
198.11.188.80-10.42.0.211-443-38835-6,Sarahy,44_,Journalist,14976.45,1495.0375,7,6,16,0,,29,,14.21,3.0,Standard,69.51,24.25015834,27 Years and 9 Months,NM,0.0,201.1433338,Low_spent_Small_value_payments,238.3604162,1,1
172.217.10.78-10.42.0.151-443-50656-6,Sarahy,44,Journalist,14976.45_,1495.0375,7,6,16,0,,29,20,14.21,3.0,Standard,69.51,36.62594641,,Yes,0.0,70.26858422,High_spent_Small_value_payments,339.2351658,1,1
10.42.0.42-52.179.189.71-48975-443-6,Sarahy,44,Journalist,14976.45,1495.0375,7,6,16,0,,24,17,14.21,3.0,_,69.51,30.04260083,27 Years and 11 Months,Yes,78723.0,83.06250642,Low_spent_Medium_value_payments,346.4412436,1,1
172.217.10.226-10.42.0.151-443-34527-6,Sarahy,44,Journalist,14976.45,1495.0375,7,6,16,0,,29,22,14.21,3.0,Standard,69.51,30.92654434,28 Years and 0 Months,Yes,0.0,193.5728251,Low_spent_Small_value_payments,245.93092489999998,1,1
10.42.0.211-10.42.0.1-40145-53-17,Daniely,20,Doctor,82454,7024.166667,6,7,16,6,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",45,15,24.94,7.0,Bad,3085.36,35.74869317,3 Years and 11 Months,Yes,234.7033395,198.0958582,Low_spent_Large_value_payments,539.6174689,1,1
180.149.136.194-10.42.0.211-80-54142-6,Daniely,20,Doctor,82454,7024.166667,6,7,16,6,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",53,15,24.94,7.0,Bad,3085.36,28.526907899999998,4 Years and 0 Months,Yes,234.7033395,872.8568049,Low_spent_Small_value_payments,,0,0
157.240.2.25-10.42.0.211-443-54738-6,Daniely,20,Doctor,82454,7024.166667,6,7,16,6,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",48,17,24.94,11.0,Bad,3085.36,30.79599816,4 Years and 1 Months,Yes,234.7033395,382.4758484,High_spent_Small_value_payments,345.2374788,1,1
10.42.0.42-106.11.94.6-55280-443-6,,20,Doctor,82454,7024.166667,6,7,16,6,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",48,15,25.94,11.0,Bad,3085.36,27.31767217,4 Years and 2 Months,Yes,234.7033395,144.1530694,High_spent_Large_value_payments,563.5602577999999,0,0
172.217.10.74-10.42.0.211-443-52133-6,Daniely,20,Doctor,82454,7024.166667,6,7,16,-100,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",52,15,24.94,11.0,Bad,3085.36,34.16989308,4 Years and 3 Months,Yes,234.7033395,107.9209402,High_spent_Medium_value_payments,609.792387,0,0
172.217.10.14-10.42.0.42-443-50147-6,Daniely,20,Doctor,82454,7024.166667,6,7,16,6,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",48,13,24.94,11.0,_,3085.36,31.034336600000003,4 Years and 4 Months,Yes,234.7033395,169.8082101,High_spent_Large_value_payments,537.9051171,0,0
172.217.10.36-10.42.0.211-443-43346-6,Daniely,20,Doctor,82454,7024.166667,6,7,16,6,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",48,15,29.94,11.0,_,3085.36,35.9479518,4 Years and 5 Months,Yes,234.7033395,392.2764907,Low_spent_Small_value_payments,365.4368365,1,1
172.217.12.206-10.42.0.42-443-44189-6,,20,Doctor,82454,,6,7,16,6_,"Home Equity Loan, Mortgage Loan, Mortgage Loan, Not Specified, Not Specified, and Mortgage Loan",53,15,24.94,11.0,Bad,3085.36,34.32880214,4 Years and 6 Months,Yes,234.7033395,274.216998,Low_spent_Medium_value_payments,473.4963291,0,0
172.217.12.206-10.42.0.151-443-54164-6,Ricka,33,Architect,62874.96,5086.58,3,4,15,-100,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",21,19,23.1,7.0,_,527.16,32.71696532,,Yes,129.3664035,191.6773825,High_spent_Medium_value_payments,437.61421399999995,1,1
220.243.235.201-10.42.0.211-80-34998-6,Ricka,33,Architect,62874.96,5086.58,3,4,15,4,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",26,19,17.1,7.0,Standard,527.16,34.26612946,19 Years and 11 Months,Yes,129.3664035,416.6864431,!@9#%8,232.6051534,0,0
10.42.0.151-106.11.92.14-40807-443-6,Ricka,33,Architect,62874.96,5086.58,3,4,15,4,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",26,20,17.1,7.0,_,527.16,40.12772424,20 Years and 0 Months,Yes,129.3664035,75.88172039,High_spent_Large_value_payments,543.4098762,1,1
180.149.134.221-10.42.0.211-80-45319-6,Ricka,33,Architect,62874.96,5086.58,3,4,15,4,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",21,19,17.1,7.0,_,527.16,35.92075484,20 Years and 1 Months,Yes,129.3664035,__10000__,Low_spent_Large_value_payments,281.7109954,0,0
10.42.0.42-66.198.178.50-36846-443-6,Ricka,33,Architect,23181767,5086.58,3,4,15,4,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",21,19,17.1,7.0,Standard,527.16,39.28534586,,Yes,129.3664035,179.1612997,High_spent_Small_value_payments,460.13029689999996,1,1
172.217.10.106-10.42.0.151-443-47040-6,Ricka,33,Architect,62874.96,5086.58,3,4,15,4,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",21,18,17.1,7.0,_,527.16,25.11259655,20 Years and 3 Months,Yes,129.3664035,__10000__,High_spent_Small_value_payments,472.7806579,1,1
180.149.136.194-10.42.0.211-443-36166-6,Ricka,33,Architect,62874.96,5086.58,3,4,15,4,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",21,,_,7.0,_,527.16,38.63679296,20 Years and 4 Months,Yes,129.3664035,,Low_spent_Small_value_payments,420.52946439999994,0,0
10.42.0.1-10.42.0.42-53-26230-17,Ricka,33,Architect,62874.96,5086.58,3,4,15,4,"Credit-Builder Loan, Student Loan, Auto Loan, and Personal Loan",21,19,17.1,7.0,Standard,527.16,34.8532679,20 Years and 5 Months,Yes,129.3664035,675.26782,!@9#%8,,1,1
10.42.0.211-119.146.74.33-57161-443-6,Nick Edwardsg,37,_______,17164.72,1223.393333,10,6,19,9,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",34,16_,25.15,7.0,Bad,4813.02,27.91452046,10 Years and 5 Months,Yes,99.12637797,89.53344586,Low_spent_Small_value_payments,223.67950950000002,0,0
10.42.0.211-98.139.199.204-55550-443-6,Nick Edwardsg,37,Musician,17164.72,1223.393333,10,6,19,-100,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",29,19,25.15,7.0,Bad,4813.02,33.45696118,10 Years and 6 Months,Yes,99.12637797,__10000__,Low_spent_Small_value_payments,188.61144850000002,0,0
172.217.12.206-10.42.0.151-443-35708-6,Nick Edwardsg,37,Musician,17164.72,1223.393333,10,6,19,9,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",30,16,25.15,7.0,Bad,4813.02_,30.8408191,10 Years and 7 Months,Yes,99.12637797,,Low_spent_Small_value_payments,255.2901248,1,1
10.42.0.211-23.23.129.231-47616-443-6,Nick Edwardsg,37,_______,17164.72,1223.393333,10,6,19,1485,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",39,16,25.15,7.0,Bad,4813.02,29.95917619,10 Years and 8 Months,Yes,99.12637797,63.56991641,Low_spent_Large_value_payments,229.64303900000002,1,1
140.205.140.87-10.42.0.151-80-58803-6,Nick Edwardsg,37,Musician,17164.72_,1223.393333,10,6,19,9,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",34,,28.15,7.0,Bad,4813.02,37.81350257,10 Years and 9 Months,Yes,99.12637797,59.80653121,Low_spent_Small_value_payments,253.4064242,0,0
10.42.0.211-106.11.92.16-35118-443-6,Nick Edwardsg,37,Musician,17164.72,1223.393333,10,1415,19,9,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",34,16,25.15,7.0,Bad,4813.02,29.22256453,,Yes,99.12637797,,Low_spent_Medium_value_payments,223.8752983,1,1
180.149.136.194-10.42.0.151-80-54192-6,Nick Edwardsg,37,Musician,17164.72_,1223.393333,10,6,19,9,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",34,16,25.15,7.0,Bad,4813.02,36.24089672,10 Years and 11 Months,Yes,99.12637797,111.6458371,Low_spent_Large_value_payments,181.56711830000003,0,0
10.42.0.151-123.125.115.190-35101-80-6,Nick Edwardsg,37,Musician,17164.72,1223.393333,10,6,19,9,"Not Specified, Personal Loan, Credit-Builder Loan, Home Equity Loan, Student Loan, Not Specified, Credit-Builder Loan, Personal Loan, and Personal Loan",34,16_,25.15,7.0,Bad,4813.02,36.98798025,11 Years and 0 Months,Yes,99.12637797,138.933348,Low_spent_Small_value_payments,174.2796074,1,1
10.42.0.1-10.42.0.42-53-29686-17,Joness,31,Manager,37302.1,3320.5083329999998,87,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",13,12,10.07,1.0,_,907.73,34.47100626,,No,80.27175239,186.1214092,Low_spent_Small_value_payments,355.65767180000006,0,0
172.217.3.106-10.42.0.211-443-41118-6,Joness,31,Manager,37302.1,3320.5083329999998,3,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",13,12,3.07,1.0,Good,907.73,31.32877194,,No,80.27175239,130.7174078,High_spent_Medium_value_payments,371.0616731,1,1
10.42.0.211-125.39.133.40-41576-80-6,Joness,31,Manager,37302.1,3320.5083329999998,3,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",11,12,3.07,1.0,Good,907.73,38.90278848,21 Years and 10 Months,No,80.27175239,62.29897027,High_spent_Large_value_payments,429.4801107,0,0
10.42.0.211-10.42.0.1-7426-53-17,Joness,6048,Manager,37302.1,,3,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",13,12,3.07,1.0,Good,907.73,39.22956463,21 Years and 11 Months,No,80.27175239,104.5433097,High_spent_Medium_value_payments,397.2357712,0,0
10.42.0.42-91.190.218.57-46199-12350-6,Joness,32,Manager,37302.1,3320.5083329999998,3,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",12,12,3.07,1.0,Good,907.73,31.78941448,22 Years and 0 Months,NM,80.27175239,274.6422069,Low_spent_Large_value_payments,247.13687400000003,0,0
10.42.0.151-10.42.0.1-61828-53-17,Joness,32,Manager,37302.1,3320.5083329999998,3,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",13,12,3.07,1.0,Good,907.73,32.493628,22 Years and 1 Months,No,80.27175239,167.2870445,Low_spent_Medium_value_payments,364.49203650000004,0,0
183.79.248.124-10.42.0.211-443-57797-6,Joness,32,Manager,37302.1,3320.5083329999998,3,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",13,,3.07,5.0,Good,907.73,24.40644617,22 Years and 2 Months,No,80.27175239,79.91578069,High_spent_Medium_value_payments,421.86330030000005,0,0
172.217.8.4-10.42.0.211-443-46736-6,Joness,32,Manager,37302.1,3320.5083329999998,3,2,12,4,"Debt Consolidation Loan, Mortgage Loan, Not Specified, and Not Specified",13,12,-3.93,5.0,Good,907.73,29.64622041,22 Years and 3 Months,No,80.27175239,64.79562562,High_spent_Small_value_payments,446.9834553,1,1
10.42.0.211-64.71.142.124-55911-443-6,Jebr,31,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",43,20,15.55,10.0,Bad,2526.03,31.87246464,1 Years and 3 Months,Yes,49.36401455,35.06060412,Low_spent_Small_value_payments,289.1937563,1,1
10.42.0.42-123.151.79.150-45204-80-6,Jebr,31_,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",43,17,15.55,10.0,_,2526.03,23.38748444,1 Years and 4 Months,Yes,49.36401455,78.73690371,Low_spent_Medium_value_payments,235.51745669999997,0,0
10.42.0.42-65.55.223.31-46360-40015-17,Jebr,31,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",43,20,15.55,10.0,Bad,2526.03,35.23873932,1 Years and 5 Months,Yes,49.36401455,54.51257628,Low_spent_Medium_value_payments,259.7417842,0,0
10.42.0.211-106.11.15.99-34488-443-6,,31,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",43,20,15.55,10.0,Bad,2526.03,31.31679719,1 Years and 6 Months,Yes,49.36401455,61.45014735,Low_spent_Small_value_payments,262.8042131,0,0
10.42.0.211-66.102.255.45-54400-443-6,Jebr,3936,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",43,20,15.55,10.0,Bad,2526.03,28.76719509,1 Years and 7 Months,Yes,49.36401455,50.05563224,Low_spent_Small_value_payments,274.19872819999995,1,1
10.42.0.211-10.42.0.1-55812-53-17,Jebr,31,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",45,20,15.55,10.0,Bad,2526.03,23.62983971,1 Years and 8 Months,Yes,49.36401455,37.5200496,Low_spent_Small_value_payments,286.7343108,1,1
10.42.0.211-106.39.169.66-55306-80-6,Jebr,32,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",43,20,15.55,10.0,Bad,2526.03,26.84833961,1 Years and 9 Months,Yes,49.36401455,26.6484886,Low_spent_Large_value_payments,277.60587180000005,1,1
172.217.10.142-10.42.0.151-443-37360-6,Jebr,32,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",40,22,15.55,10.0,Bad,2526.03,24.82625047,1 Years and 10 Months,Yes,49.36401455,70.39226039,!@9#%8,243.86210010000002,1,1
174.35.73.166-10.42.0.151-443-55398-6,Davev,21,Scientist,19653.005,1581.750417,3,3,10,4,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",11,13,1.22,2.0,Good,919.98,29.69039198,17 Years and 4 Months,No,38.11255604,98.33546769,Low_spent_Small_value_payments,311.72701789999996,1,1
10.42.0.1-10.42.0.42-53-5433-17,,21,Scientist,19653.005,1581.750417,3,3,10,4,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",10,11,1.22,2.0,Good,919.98,24.77149187,17 Years and 5 Months,No,38.11255604,181.9862844,Low_spent_Small_value_payments,228.0762012,0,0
10.42.0.211-103.235.46.211-37395-80-6,Davev,21,Scientist,19653.005,1581.750417,3,3,10,-100,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",6,11,1.22,2.0,_,919.98,34.12997819,,No,38.11255604,89.80023159,Low_spent_Medium_value_payments,310.262254,1,1
8.0.6.4-8.6.0.1-0-0-0,Davev,21_,Scientist,19653.005,1581.750417,3,3,10,4,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",6,11,1.22,2.0,Good,919.98,35.97449,17 Years and 7 Months,No,38.11255604,66.86274959,High_spent_Small_value_payments,313.199736,0,0
172.217.12.206-10.42.0.151-443-52199-6,Davev,21,Scientist,19653.005,1581.750417,3,3,10,4,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",6,11,1.22,2.0,Good,919.98,34.60627217,17 Years and 8 Months,No,82204.0,103.3542308,Low_spent_Medium_value_payments,296.7082548,0,0
172.217.11.46-10.42.0.42-443-35490-6,Davev,21,_______,19653.005,1581.750417,3,3,10,4,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",6,11,8.22,2.0,Good,919.98,38.46338572,17 Years and 9 Months,No,38.11255604,64.24055054,Low_spent_Small_value_payments,345.8219351,0,0
10.42.0.151-104.244.43.131-48460-443-6,Davev,21,Scientist,19653.005,,3,3,10,4,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",6,10,-5.78,3.0,Good,919.98,34.98732553,17 Years and 10 Months,NM,38.11255604,__10000__,Low_spent_Small_value_payments,216.28727659999998,1,1
10.42.0.151-10.42.0.1-65372-53-17,Davev,21,Scientist,19653.005,1581.750417,3,3,10,4,"Personal Loan, Student Loan, Debt Consolidation Loan, and Not Specified",6,14,1.22,3.0,Good,919.98,32.45489715,17 Years and 11 Months,No,38.11255604,55.86387063,Low_spent_Small_value_payments,354.198615,0,0
192.229.163.180-10.42.0.211-443-49981-6,Luciax,30_,Scientist,174179.64,,1,7,8,1,Personal Loan,7,,5.68,2.0,Good,1355.93,35.96645558,,No,123.42725729999998,192.287301,High_spent_Large_value_payments,1358.982442,1,1
10.42.0.211-10.42.0.1-22489-53-17,Luciax,30_,Scientist,174179.64,14346.97,1,7,8,1,Personal Loan,8,8_,5.68,2.0,Good,1355.93,24.04400447,,NM,123.42725729999998,1797.630126,Low_spent_Small_value_payments,,0,0
10.42.0.211-112.80.248.187-54890-80-6,Luciax,30,Scientist,174179.64,14346.97,1,7,8,1,Personal Loan,9,8,5.68,2.0,Good,1355.93,34.81670473,28 Years and 11 Months,NM,123.42725729999998,358.9054343,High_spent_Medium_value_payments,1202.364308,1,1
10.42.0.42-52.52.149.36-50676-443-6,Luciax,30,Scientist,174179.64,14346.97,1,7,8,1,Personal Loan,7,10,2.68,6.0,Good,1355.93,36.82042182,29 Years and 0 Months,No,123.42725729999998,238.614492,High_spent_Large_value_payments,1312.655251,0,0
182.22.24.124-10.42.0.211-443-38530-6,Luciax,30,Scientist,174179.64,14346.97,1,7,8,1,Personal Loan,7,8,5.68,6.0,Good,1355.93,43.96253778,29 Years and 1 Months,No,123.42725729999998,407.3390466,!@9#%8,1183.9306960000001,1,1
10.42.0.211-10.42.0.1-1522-53-17,Luciax,30,Scientist,174179.64_,14346.97,1,7,8,1,Personal Loan,7,6,5.68,6.0,Good,1355.93,40.05896292,29 Years and 2 Months,No,123.42725729999998,335.1498924,High_spent_Large_value_payments,1216.11985,1,1
10.42.0.211-52.84.29.55-58536-443-6,Luciax,30,Scientist,174179.64,,1,7,8,1,Personal Loan,9,8,5.68,6.0,_,1355.93,47.92766496,29 Years and 3 Months,No,123.42725729999998,,High_spent_Large_value_payments,1375.4310130000001,0,0
10.42.0.42-103.7.30.118-37938-80-6,Luciax,30,Scientist,174179.64_,14346.97,1,7,8,1,Personal Loan,3,5,5.68,6.0,Good,1355.93,42.19278176,29 Years and 4 Months,No,123.42725729999998,346.9130997,High_spent_Medium_value_payments,1214.356643,1,1
172.217.9.234-10.42.0.211-443-45994-6,Andrea Shalal-Esan,19,Doctor,41543.64,3620.97,8,5,21,3,"Not Specified, Personal Loan, and Payday Loan",17,,16.56,9.0,_,2638.03,37.17723999,14 Years and 7 Months,Yes,53.27462435,76.24652338,High_spent_Medium_value_payments,482.5758523,0,0
172.217.6.225-10.42.0.211-443-39874-6,Andrea Shalal-Esan,19,Doctor,41543.64,,8,5,21,3,"Not Specified, Personal Loan, and Payday Loan",17,19,16.56,9.0,Standard,2638.03,26.84574042,14 Years and 8 Months,Yes,53.27462435,64.17999111,High_spent_Large_value_payments,484.6423845,0,0
10.42.0.211-54.230.49.181-35221-443-6,Andrea Shalal-Esan,19,Doctor,41543.64,3620.97,8,5,21,3,"Not Specified, Personal Loan, and Payday Loan",19,19,16.56,9.0,Standard,2638.03,37.08389514,14 Years and 9 Months,Yes,53.27462435,410.7156279,Low_spent_Small_value_payments,188.10674780000002,1,1
10.42.0.211-121.12.98.64-52164-80-6,Andrea Shalal-Esan,-500,Doctor,41543.64,3620.97,8,5,21,3,"Not Specified, Personal Loan, and Payday Loan",17,19,16.56,9.0,Standard,2638.03,33.45162096,,NM,53.27462435,195.226017,High_spent_Small_value_payments,373.59635860000003,1,1
10.42.0.151-10.42.0.1-25162-53-17,Andrea Shalal-Esan,20,Doctor,21723268.0_,3620.97,711,5,21,3,"Not Specified, Personal Loan, and Payday Loan",17,22,16.56,9.0,_,2638.03,26.35775494,14 Years and 11 Months,Yes,53.27462435,243.5071121,Low_spent_Large_value_payments,335.31526349999996,0,0
10.42.0.42-37.1.203.158-54902-443-6,Andrea Shalal-Esan,20,Doctor,41543.64,3620.97,8,5,3769,3,"Not Specified, Personal Loan, and Payday Loan",17,,16.56,13.0,Standard,2638.03,35.28408182,15 Years and 0 Months,Yes,53.27462435,153.8247901,High_spent_Small_value_payments,414.9975855,1,1
172.217.6.238-10.42.0.151-443-36759-6,Andrea Shalal-Esan,20,Doctor,41543.64,3620.97,8,5,21,3_,"Not Specified, Personal Loan, and Payday Loan",17,19,16.56,13.0,_,2638.03,27.95590621,15 Years and 1 Months,NM,53.27462435,143.3477327,High_spent_Medium_value_payments,415.474643,0,0
183.79.17.104-10.42.0.42-443-50383-6,Andrea Shalal-Esan,20,Doctor,41543.64,3620.97,8,5,21,-100,"Not Specified, Personal Loan, and Payday Loan",17,19,16.56,13.0,Standard,2638.03,34.01671195,15 Years and 2 Months,Yes,53.27462435,,Low_spent_Large_value_payments,334.3252016,1,1
172.217.10.42-10.42.0.151-443-34097-6,,18,_______,9582.775,750.5645833,9,7,16,8,"Not Specified, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",36,20,25.21,12.0,Bad,3525.61,29.89928823,7 Years and 9 Months,Yes,36.17024397,26.98223783,Low_spent_Small_value_payments,301.9039765,0,0
10.42.0.211-10.42.0.1-41559-53-17,Stevenf,18,_______,9582.775,750.5645833,9,7,16,8,"Not Specified, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, Personal Loan, and Debt Consolidation Loan",36,18,20.21,12.0,Bad,3525.61,31.60511234,7 Years and 10 Months,Yes,36.17024397,,!@9#%8,275.3588098,1,1
